"year","TaxonName","CommonName","Resilience","fao_rgn","stock_id","TaxonKey","tons"
2003,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,975.023528118
2004,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,995.5817241058
2005,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,999.3641767864
2006,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,1079.8511995657
2007,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,830.6620109806
2008,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,1519.50594983383
2009,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,1287.69444378727
2010,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,972.343457097
2011,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,1244.533250541
2012,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,1343.95904372873
2013,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,812.76083998927
2014,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,793.368372968
2015,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,768.901494445
2016,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,688.357918176
2017,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,987.551451806
2018,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,731.758803512
2019,"Kajikia audax","Striped marlin",NA,71,"Kajikia_audax-71",600223,132.688538335
1950,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,14.58141131
1951,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,13.142446
1952,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,13.19210122
1953,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,17.91872608
1954,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,39.0591467
1955,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,35.28697376
1956,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,71.65956129
1957,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,110.91975153
1958,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,280.994903999
1959,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,442.609914435
1960,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,582.7721869271
1961,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,1580.842233476
1962,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6768.9756652964
1963,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,10391.2063566
1964,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,18882.93013302
1965,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,14214.8271627
1966,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,8278.2486575
1967,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,10193.6717112
1968,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,14737.89176295
1969,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,10478.77116596
1970,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,13496.35590688
1971,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,9773.07010771
1972,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,7344.3654893
1973,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6123.248772397
1974,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5863.97126952
1975,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,7141.7563836
1976,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,8715.7584141
1977,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5185.7924014
1978,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,2920.677867
1979,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,3954.9096941
1980,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,3413.8731062
1981,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,4623.9613887
1982,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,3493.1696788
1983,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,4417.76504489
1984,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,2783.65618022
1985,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,2718.91118061
1986,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,4583.796606426
1987,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,7996.004909472
1988,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,7986.3490762
1989,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,4033.7481213
1990,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,3179.83270137
1991,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,3496.28976008
1992,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,4298.61340849
1993,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5950.59469986
1994,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5103.61528303
1995,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5935.818456114
1996,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5960.92573222
1997,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6324.5577055
1998,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6988.3067677
1999,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6066.0366105
2000,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,4529.582552747
2001,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5103.92966411
2002,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5228.37090571
2003,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6445.4999342395
2004,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5880.91633667
2005,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6167.3603929
2006,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6359.88662048
2007,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5955.111735772
2008,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5934.8300376849
2009,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,4142.95214346
2010,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5066.16684385
2011,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5281.2444292948
2012,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6640.6195813752
2013,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6196.59716597
2014,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6474.14000719
2015,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6376.98829086
2016,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5240.0714238
2017,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,6096.55631513
2018,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,5078.661902346
2019,"Kajikia audax","Striped marlin",NA,77,"Kajikia_audax-77",600223,3827.584740872
1950,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,0.00929566
1951,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,0.010003922
1952,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,0.010709345
1953,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,0.011411644
1954,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2.387279478
1955,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2.142532733
1956,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,17.732166693
1957,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,58.449387471
1958,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,144.914033619
1959,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,52.882923033
1960,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,77.392092576
1961,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,532.1405518313
1962,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1120.366397777
1963,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1414.73702875
1964,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1543.341722866
1965,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1625.37466104
1966,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,3565.42206058
1967,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,4696.11773334
1968,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,4702.786938539
1969,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1416.3071868474
1970,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1505.2774188258
1971,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2595.9338626235
1972,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1757.03153391
1973,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1468.742346022
1974,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1609.929544669
1975,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1619.5976079565
1976,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1522.2739579
1977,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,800.128445161
1978,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,6734.39029749
1979,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,3683.053569262
1980,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,4868.053835748
1981,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,5181.868583857
1982,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,4242.507391952
1983,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,3494.9032390841
1984,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,4026.722288037
1985,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2706.7175173427
1986,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,3825.26927761861
1987,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2550.6493194542
1988,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2920.864924616
1989,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,3029.92304564
1990,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2515.50070195
1991,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1650.619750918
1992,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2004.6338367
1993,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1944.145755734
1994,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,2500.49955247
1995,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1782.08551641
1996,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1058.77690849
1997,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,753.79196494
1998,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1673.40810206341
1999,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1620.91307395997
2000,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1183.81626997654
2001,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1344.6830415168
2002,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1486.956047506
2003,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1620.108808552
2004,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,1500.438098087
2005,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,934.725091241
2006,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,791.43265618
2007,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,693.987230087
2008,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,725.00580042
2009,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,717.739325754
2010,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,946.640541294
2011,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,849.701719067
2012,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,662.563600327
2013,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,582.73928464
2014,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,593.443338175
2015,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,832.648521886
2016,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,654.4406817066
2017,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,679.90535966
2018,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,608.88664478
2019,"Kajikia audax","Striped marlin",NA,81,"Kajikia_audax-81",600223,34.743020371
1950,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,2.0000004
1951,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,2.000000095
1952,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,19.999994998
1953,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3.999999999
1954,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,18
1955,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,10
1956,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,40
1957,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,48
1958,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,86
1959,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,86
1960,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,82.000004998
1961,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,51.999994
1962,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,71.999999996
1963,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,59.999995006
1964,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,70.000009996
1965,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,72.000000012
1966,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,151.99996
1967,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,204.00005002
1968,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,188.00004998
1969,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,206.00000002
1970,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,652
1971,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,498
1972,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,340.0961962
1973,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,249.80480484
1974,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,360.48738746
1975,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,283.74454452
1976,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,602.74264258
1977,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,441.10668668
1978,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,679.8781782
1979,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,959.981882
1980,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,1648.4653652
1981,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,2278.8700702
1982,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,2080.8045044
1983,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3198.3338326
1984,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3430.7694696
1985,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,2244.2855854
1986,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,1969.33303326
1987,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,2567.7424416
1988,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,2922.5005996
1989,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3143.0309302
1990,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3250.5880886
1991,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3915.4282288
1992,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3598.8888888
1993,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3654.4441452
1994,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3456.6669674
1995,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3432.222323
1996,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3623.334134
1997,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3371.111412
1998,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,2368.8900906
1999,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3273.3336342
2000,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3857.777879
2001,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,4611.0018
2002,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3610.929128
2003,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3535.4568568
2004,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3283.7336344
2005,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3765.0901298
2006,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,4026.2942408
2007,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3885.3399262
2008,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3637.9906664
2009,"Kathetostoma giganteum","Giant stargazer","Medium",81,"Kathetostoma_giganteum-81",612920,3255.4583192
